user_id,transaction_id,amount,transaction_date,due_date,category,balance,credit_limit
e8114d69-2d33-4bd5-8bba-93e95cdf4533,56f1e135-b313-4e7d-8d3c-dece0f3ab638,1097.57,2025-03-25,2025-03-25,utility,72543.43,150000
c887eed6-44f8-4e59-93d3-276e3c4ed410,02db3afd-d2e7-4995-9018-33f36ab3f4f0,9867.16,2024-10-03,2024-10-01,subscription,28782.84,50000
c887eed6-44f8-4e59-93d3-276e3c4ed410,1461a9ea-2c56-4844-901d-f298b7f61f75,1577.62,2024-10-22,2024-10-22,petrol,37072.38,50000
c887eed6-44f8-4e59-93d3-276e3c4ed410,501f5c83-3023-43b9-bdf5-f681f7eceb53,1405.13,2024-10-05,2024-10-05,utility,37244.87,50000
c887eed6-44f8-4e59-93d3-276e3c4ed410,af3e09c0-4cd2-46d4-8940-456b1ba8b808,1692.89,2024-10-27,2024-10-27,subscription,36957.11,50000
c887eed6-44f8-4e59-93d3-276e3c4ed410,e33cf231-3b13-4deb-8a36-5da8c959a992,919.11,2024-10-20,2024-10-17,rent,37730.89,50000
c887eed6-44f8-4e59-93d3-276e3c4ed410,e5657afb-d171-44b1-8093-832e80470f1c,2013.92,2024-10-07,2024-10-07,petrol,36636.08,50000
c887eed6-44f8-4e59-93d3-276e3c4ed410,c24b6b1a-6968-4eca-8957-d394f6b219f8,9725.29,2024-11-23,2024-11-22,petrol,28924.71,50000
c887eed6-44f8-4e59-93d3-276e3c4ed410,01153342-0ee3-478f-bf8b-a156a01af5c8,4304.91,2024-11-04,2024-11-01,subscription,38650.0,50000
c887eed6-44f8-4e59-93d3-276e3c4ed410,8b4111a5-1f1c-4a48-8abe-33dbd4f9f89e,2249.3,2024-11-01,2024-11-01,rent,36400.7,50000
c887eed6-44f8-4e59-93d3-276e3c4ed410,29958257-0272-4dd2-a2be-456a0a59f4e8,7864.28,2024-11-28,2024-11-28,solar,30785.72,50000
c887eed6-44f8-4e59-93d3-276e3c4ed410,1ec91292-647c-42bb-8a93-2066dcaed679,5701.29,2024-11-10,2024-11-10,petrol,32948.71,50000
c887eed6-44f8-4e59-93d3-276e3c4ed410,974e2c05-e052-4e9e-9928-8c0a370574a8,3551.51,2024-11-24,2024-11-24,utility,38650.0,50000
c887eed6-44f8-4e59-93d3-276e3c4ed410,86a03ddb-a307-407e-bb50-436422972657,1544.58,2024-11-10,2024-11-10,other,38650.0,50000
c887eed6-44f8-4e59-93d3-276e3c4ed410,220fd293-0408-4ca5-b0f5-89cb0223bb8b,2771.4,2024-11-21,2024-11-21,other,35878.6,50000
c887eed6-44f8-4e59-93d3-276e3c4ed410,53d228f8-272d-441f-badd-60392545d2b2,5940.26,2024-11-09,2024-11-09,utility,32709.739999999998,50000
c887eed6-44f8-4e59-93d3-276e3c4ed410,f3b32621-fe56-4d38-81fb-3a4d1a16857c,5973.97,2024-12-15,2024-12-15,other,32676.03,50000
c887eed6-44f8-4e59-93d3-276e3c4ed410,73131720-a800-4e0c-af59-5c9285792b34,9533.29,2024-12-02,2024-12-02,petrol,29116.71,50000
c887eed6-44f8-4e59-93d3-276e3c4ed410,587e449e-6ce3-41a9-bff4-86e5b3d9a4da,1522.65,2024-12-02,2024-11-27,petrol,38650.0,50000
c887eed6-44f8-4e59-93d3-276e3c4ed410,20b02090-4ce7-4342-87aa-b38ef456ebde,3471.81,2024-12-15,2024-12-14,subscription,35178.19,50000
c887eed6-44f8-4e59-93d3-276e3c4ed410,e4a47b8a-9801-449f-b8d0-45e788298348,952.88,2024-12-20,2024-12-20,subscription,37697.12,50000
c887eed6-44f8-4e59-93d3-276e3c4ed410,a8981a2e-b602-407f-8bf2-e1076a1571ed,4390.18,2024-12-15,2024-12-14,utility,38650.0,50000
c887eed6-44f8-4e59-93d3-276e3c4ed410,655b3f61-43cd-4131-a071-6f7a7e1bae2f,4560.25,2024-12-08,2024-12-08,petrol,34089.75,50000
c887eed6-44f8-4e59-93d3-276e3c4ed410,1f200220-e0ae-4d7e-9019-6b343b0154c7,3221.07,2025-01-25,2025-01-25,rent,35428.93,50000
c887eed6-44f8-4e59-93d3-276e3c4ed410,9e290093-f9e4-42a9-8b72-b87fee0da60a,7863.21,2025-01-10,2025-01-08,rent,30786.79,50000
c887eed6-44f8-4e59-93d3-276e3c4ed410,e5e8c656-53e5-42e2-9196-d89c325424bb,5043.49,2025-01-14,2025-01-14,petrol,33606.51,50000
c887eed6-44f8-4e59-93d3-276e3c4ed410,9eb285cc-8521-49bf-a2bc-830a03e3b355,5249.72,2025-01-05,2025-01-05,subscription,38650.0,50000
c887eed6-44f8-4e59-93d3-276e3c4ed410,a012ff05-cdca-4b3a-9c11-888a993d0e16,3994.94,2025-01-18,2025-01-16,solar,34655.06,50000
c887eed6-44f8-4e59-93d3-276e3c4ed410,8abf058f-7a64-4fdf-b3b9-febeb83d9062,5356.04,2025-01-06,2025-01-06,other,33293.96,50000
c887eed6-44f8-4e59-93d3-276e3c4ed410,c9a98db1-d17c-4d93-9a6d-593de6a17aaf,5993.32,2025-01-05,2025-01-05,other,32656.68,50000
c887eed6-44f8-4e59-93d3-276e3c4ed410,cafcd443-2348-4ab3-844b-8e6c5ed684b0,7611.5,2025-01-27,2025-01-27,solar,31038.5,50000
c887eed6-44f8-4e59-93d3-276e3c4ed410,e8cabb73-e078-4a0a-9deb-eabe8576e2ed,6918.26,2025-01-26,2025-01-26,rent,31731.739999999998,50000
c887eed6-44f8-4e59-93d3-276e3c4ed410,d5546e0b-5cca-4353-8baa-4cdd4365534e,8529.36,2025-02-24,2025-02-24,rent,30120.64,50000
c887eed6-44f8-4e59-93d3-276e3c4ed410,d9eb71e9-ea91-4927-92ed-2a7d872b0dcb,5933.45,2025-02-17,2025-02-17,petrol,32716.55,50000
c887eed6-44f8-4e59-93d3-276e3c4ed410,7db0c76e-b7cd-420b-9c1a-31fca198b62d,8206.52,2025-02-19,2025-02-16,solar,30443.48,50000
c887eed6-44f8-4e59-93d3-276e3c4ed410,672ec573-8f73-45a0-8e69-6bd29cd8e451,1987.56,2025-02-17,2025-02-17,utility,36662.44,50000
c887eed6-44f8-4e59-93d3-276e3c4ed410,c80e3bfc-b750-4ed7-9fee-fca8dc8e5a05,4608.36,2025-02-07,2025-02-07,rent,34041.64,50000
c887eed6-44f8-4e59-93d3-276e3c4ed410,044190b3-c246-44fd-84ea-042928f7a2b2,4332.56,2025-02-03,2025-02-03,utility,34317.44,50000
c887eed6-44f8-4e59-93d3-276e3c4ed410,93d95cc6-26c8-4aed-a06c-1e790c782f8a,1487.38,2025-02-01,2025-02-01,petrol,38650.0,50000
c887eed6-44f8-4e59-93d3-276e3c4ed410,08e6d518-3fd4-43a1-9751-1bdf6a3c26d2,1933.57,2025-02-27,2025-02-27,subscription,38650.0,50000
c887eed6-44f8-4e59-93d3-276e3c4ed410,8c00823c-18ec-4aee-9707-779185c795ba,7856.04,2025-03-07,2025-03-07,rent,30793.96,50000
c887eed6-44f8-4e59-93d3-276e3c4ed410,5217e4d0-5f97-48bf-9574-4d5cd91040ba,4784.37,2025-03-02,2025-03-02,utility,33865.63,50000
c887eed6-44f8-4e59-93d3-276e3c4ed410,c4c5da8d-6782-4983-b851-30faaa4f08e6,2647.43,2025-03-21,2025-03-21,utility,36002.57,50000
c887eed6-44f8-4e59-93d3-276e3c4ed410,a228b80e-1580-45e5-87d2-aae53dcaca90,8599.3,2025-03-18,2025-03-18,petrol,30050.7,50000
c887eed6-44f8-4e59-93d3-276e3c4ed410,ec12066f-f700-4b91-bb9a-9f6cca242881,5950.68,2025-03-09,2025-03-09,other,32699.32,50000
c887eed6-44f8-4e59-93d3-276e3c4ed410,052e71d8-86fa-43b9-977e-0a84f057b939,4108.37,2025-03-07,2025-03-06,petrol,38650.0,50000
7795c6b0-1c32-4f22-b088-b5693cdcda78,1360e4ff-19ef-47c8-b494-b816b1e5fc5d,1900.87,2024-10-22,2024-10-22,subscription,67615.13,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,4907732e-57d1-46ee-a329-c8c98e932e79,3813.86,2024-10-19,2024-10-19,petrol,69516.0,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,744dd089-0267-4bd0-a824-d6b07cc42aa6,4685.87,2024-10-02,2024-10-02,solar,64830.13,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,8059d0b7-881f-4497-94c8-71868f1665cf,8275.77,2024-10-23,2024-10-23,subscription,61240.229999999996,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,201b8f15-fec1-4feb-83d8-b5997553221c,4553.99,2024-10-13,2024-10-11,solar,64962.01,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,a68800db-3058-481a-aa8f-ac3222ce1e34,9123.09,2024-10-28,2024-10-28,utility,60392.91,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,d8093698-20e9-49b9-bbf2-6a63a4e5de9d,4482.3,2024-10-05,2024-10-05,rent,65033.7,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,cc11b6c7-c2ac-4e56-81b5-d6d3cbe5c4a8,1309.89,2024-10-30,2024-10-30,utility,69516.0,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,090accb8-3a21-45ae-99e6-7d4be3ccbad9,3861.64,2024-10-10,2024-10-10,other,65654.36,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,867ba22c-8ec4-4a9a-8277-405e52e554b3,8379.68,2024-10-08,2024-10-08,petrol,69516.0,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,cb0b190e-4df7-481d-be07-f8fab2181660,7395.9,2024-10-19,2024-10-19,rent,62120.1,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,821bd402-6a64-49a2-96df-5ce6321224ea,5790.88,2024-11-20,2024-11-20,utility,69516.0,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,a6bce60e-7cd8-4467-b0c6-d70a806134db,2923.32,2024-11-25,2024-11-25,utility,66592.68,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,d9e251fe-05ca-44d5-8468-a421544b3fa5,9151.63,2024-11-12,2024-11-12,rent,60364.37,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,e417fe89-575c-4028-965e-9ed7268c6707,806.36,2024-11-21,2024-11-21,solar,68709.64,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,8be4ef0f-e335-4089-bac9-003f042197be,9076.52,2024-11-17,2024-11-17,petrol,60439.479999999996,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,d402d301-0ecb-4076-abc8-8bfce39fcf11,5021.22,2024-11-01,2024-11-01,rent,64494.78,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,5bd34167-11f7-4990-b3bd-892a82645c1e,4669.27,2024-11-21,2024-11-21,petrol,64846.729999999996,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,f1e89edb-6a9c-4ca3-ac68-79a80e51f300,9818.83,2024-11-26,2024-11-26,other,69516.0,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,e98f324a-e2f6-401d-bcad-99741f280b9a,2953.92,2024-11-12,2024-11-12,rent,66562.08,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,43fcec17-fa85-4c72-ad64-263991dc1a07,4078.45,2024-11-15,2024-11-15,other,69516.0,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,1408ae61-a1b7-40ae-9448-0377db4095a5,5516.64,2024-11-12,2024-11-12,solar,63999.36,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,ab122355-f0cd-4924-ada3-5f87fca860b9,5727.22,2024-11-09,2024-11-09,utility,63788.78,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,86fa66f3-0a65-4111-ac48-d01ddbf38e1f,3520.24,2024-12-03,2024-12-03,utility,65995.76,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,95290a54-fb66-4656-866c-6ffef24bbdc8,9895.2,2024-12-10,2024-12-10,rent,59620.8,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,14bdc5d3-ffc8-4c84-9e54-4e5a9b5249af,6347.49,2024-12-26,2024-12-26,rent,63168.51,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,befe5443-5391-42f6-ac11-a004743e0ac8,4404.74,2024-12-14,2024-12-14,rent,65111.26,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,f63c5f8d-6907-4de1-bf41-da93d37d025f,2136.01,2024-12-14,2024-12-14,rent,67379.99,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,33b9e4a4-a5ec-4526-a08a-4d4253d28d63,5018.0,2024-12-12,2024-12-12,rent,64498.0,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,653d8478-ab6e-4cbf-95a9-ab5009a55582,5085.6,2024-12-01,2024-12-01,utility,64430.4,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,273ce9c1-0ed4-4f8f-ac4c-3bfd3ca387b9,7202.79,2024-12-20,2024-12-20,subscription,62313.21,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,9a6f75d1-e3c0-4857-a9de-eda0d7a44693,8263.79,2025-01-03,2025-01-03,petrol,61252.21,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,b2eabfcc-26c3-45dd-a5d2-c1cd85ccfadf,6866.04,2025-01-21,2025-01-21,petrol,62649.96,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,4a0ecac4-3104-453e-9f29-964ac5a1cf1d,6674.68,2025-01-29,2025-01-29,utility,62841.32,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,ed2dee42-303f-4676-81be-8088320e6d3d,8553.41,2025-01-29,2025-01-29,utility,60962.59,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,2cf9b290-f939-48b1-a43e-f0d07e20d06d,797.85,2025-01-23,2025-01-23,solar,68718.15,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,6de0baf8-7d55-40f9-87f6-8ca1669485d6,584.16,2025-02-26,2025-02-26,rent,68931.84,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,d18cc13e-4bbd-4fe3-b537-44fc2527a81a,9658.23,2025-02-08,2025-02-03,other,69516.0,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,8b283471-eb8e-4487-a237-1a42c8b0ea9f,2122.19,2025-02-07,2025-02-07,utility,67393.81,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,5f7eaaee-49b3-4b2b-b363-e10bddafb418,1759.54,2025-02-24,2025-02-24,utility,67756.46,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,d8f69251-d4a0-4354-9879-40b544a0e99c,5068.23,2025-02-06,2025-02-06,utility,64447.770000000004,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,076f3bfd-2169-4cea-918c-0674e05a2263,6378.65,2025-02-02,2025-02-02,solar,69516.0,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,96142d5e-3c4c-4cea-83e6-cc51f89bbeda,2875.66,2025-02-05,2025-02-05,utility,66640.34,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,0db5bf9a-6e37-410b-856b-2a48aa302433,5490.17,2025-03-24,2025-03-24,rent,64025.83,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,61ba97b9-9716-4418-9e28-14c5cd8440f0,8413.03,2025-03-23,2025-03-23,petrol,61102.97,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,ca1b9b1c-0f59-4727-958d-44636c24069b,6242.58,2025-03-17,2025-03-17,other,69516.0,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,37406552-4440-415f-b147-4ae54c44570d,9266.23,2025-03-27,2025-03-23,other,60249.770000000004,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,92eb5521-8aa9-43e4-be39-6dc4fe4d0b5a,9889.02,2025-03-25,2025-03-25,solar,59626.979999999996,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,c75408ef-492f-4cda-bd3c-89f1818183b2,5260.71,2025-03-30,2025-03-30,petrol,69516.0,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,bab35754-527d-46cc-8163-34c0677195e4,4902.49,2025-03-15,2025-03-15,utility,64613.51,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,349f8a6e-38b6-4134-83c4-c50ade4f92a1,7840.38,2025-03-14,2025-03-14,solar,61675.62,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,7c35f498-7b32-4000-ada0-8e51cb3484fb,2361.19,2025-03-06,2025-03-03,petrol,67154.81,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,a6012d72-059c-4a16-8d62-305838f9c89c,3702.58,2025-03-05,2025-03-05,rent,65813.42,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,594978bd-f986-43e3-8eb1-88949684aee3,826.03,2025-03-06,2025-03-06,petrol,68689.97,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,3f2f4d4e-4e72-45f8-bd82-d7df990cf488,5588.89,2025-03-10,2025-03-10,utility,63927.11,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,9493d33e-20ab-4108-96b8-4a11dd946c03,721.1,2025-03-11,2025-03-11,other,68794.9,150000
7795c6b0-1c32-4f22-b088-b5693cdcda78,5129c4b5-3064-48e3-83d9-faa1257ca399,2005.48,2025-03-05,2025-03-05,solar,67510.52,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,45fd9a83-49ce-4de4-9451-480d6886baf1,6110.4,2024-10-29,2024-10-26,utility,81383.0,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,efa9867e-85f6-4353-a1e1-24f32edc05a8,8580.94,2024-10-26,2024-10-25,petrol,81383.0,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,666d672b-095a-4c5a-a755-2ef999384599,3637.03,2024-10-30,2024-10-30,subscription,77745.97,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,8a067074-eba0-4274-84c3-6bdee3638f24,9739.56,2024-10-02,2024-10-02,utility,71643.44,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,8023c116-dae5-4989-9d14-08ef38344e0e,6113.51,2024-10-20,2024-10-20,petrol,75269.49,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,0488796e-6a9c-480d-b13e-edbe2b156be0,7742.14,2024-10-19,2024-10-19,petrol,73640.86,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,df92a6aa-dc60-435e-a8f5-e5a799562ef2,4826.45,2024-10-02,2024-10-02,petrol,76556.55,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,245e5375-cf1a-49a7-8f4e-5bc252cc7ea6,3492.6,2024-10-09,2024-10-09,petrol,77890.4,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,8f13c3f3-c492-4de1-b255-3286c3e873d0,536.86,2024-10-25,2024-10-25,solar,80846.14,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,8b084366-6217-476d-a17a-443e6f2a6e7f,9153.73,2024-10-19,2024-10-19,petrol,81383.0,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,2ef235e4-05fe-48c7-86e5-6cdd66340ad2,1658.82,2024-10-10,2024-10-10,other,79724.18,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,ecb23edf-9c40-4c95-95ed-557a5c6d4f4a,3702.25,2024-10-06,2024-10-06,petrol,77680.75,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,f6d52ec3-0499-40c7-b35a-0b3d435ba038,2522.35,2024-10-02,2024-10-02,petrol,78860.65,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,ea943e97-a849-4ff9-8618-5003737413c9,9776.9,2024-11-14,2024-11-11,solar,81383.0,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,489087c3-7700-46d0-9f54-b52179715f9c,7636.21,2024-11-19,2024-11-14,subscription,73746.79,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,3ebe20e8-b435-4c1d-9b0e-19035863f62f,5419.27,2024-11-12,2024-11-12,rent,75963.73,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,b214360a-df4b-4c15-b038-d2c2072aa63e,4537.56,2024-11-03,2024-11-03,solar,81383.0,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,9c355b63-ad1a-4967-a97d-48f34fc27979,5746.14,2024-11-05,2024-11-05,utility,75636.86,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,57ee3a8c-b07e-445e-ac03-a2a1af9405b5,8531.84,2024-11-19,2024-11-19,petrol,81383.0,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,0ebcce79-ae30-4246-92f4-a1af368a7435,7577.07,2024-11-01,2024-11-01,subscription,73805.93,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,11ac07ec-de39-4ef0-8355-8f635f57e14c,8417.75,2024-11-18,2024-11-18,solar,72965.25,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,7e217ddd-8fa1-4fcd-b931-65045dd4e2f0,1250.06,2024-12-30,2024-12-30,solar,80132.94,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,287b9160-16a8-478f-bfff-d76af99759ad,7620.78,2024-12-02,2024-12-02,other,73762.22,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,4f9d660c-1769-48fa-a08d-01a39d277103,1677.98,2024-12-09,2024-12-09,rent,79705.02,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,f55b2425-26e3-4984-8200-095950297597,7385.17,2024-12-14,2024-12-14,petrol,73997.83,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,7e4f87e3-57e0-46fe-b50b-92216bea6e47,2451.76,2024-12-04,2024-12-04,utility,78931.24,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,1b94ee14-5101-4d7b-9dd1-d54d3b5c2167,5834.23,2024-12-24,2024-12-24,subscription,75548.77,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,3da8eee8-eec1-4f75-b05b-b87ce8a061f7,4556.91,2024-12-05,2024-12-05,petrol,76826.09,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,6223e928-b6d7-46ed-9a00-ee7478548d7b,3368.52,2024-12-02,2024-12-02,petrol,81383.0,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,62f5a36d-b609-4de2-95a9-95ca8ccdc824,6105.51,2024-12-06,2024-12-06,utility,75277.49,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,3408565d-695d-4c59-b9fe-f69cc8be0d1a,8508.81,2024-12-22,2024-12-22,utility,72874.19,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,36fd3054-1793-4aae-bdb6-ec558f6c8cc5,2320.21,2024-12-23,2024-12-23,utility,79062.79,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,4e70e99c-f795-4699-bfd7-3faf8f07fdda,7413.35,2024-12-14,2024-12-10,petrol,73969.65,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,4b82c26e-10be-4e7b-952d-8b7ecdbf9e49,2774.59,2024-12-02,2024-11-28,solar,81383.0,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,e87488d9-a69f-40b5-a278-ca08f034f18d,7046.93,2024-12-16,2024-12-16,utility,74336.07,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,35796b90-ccc3-4270-85c7-79ddac6b9f52,843.15,2024-12-07,2024-12-03,other,80539.85,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,0f627a30-8d59-4546-89a9-4f5ed3b547c3,5448.94,2025-01-12,2025-01-12,petrol,75934.06,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,4c15a92f-61b8-4510-840c-fcb638baa24d,6345.36,2025-01-06,2025-01-06,petrol,81383.0,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,97d0a2a8-5b2c-4004-875e-d88ee94329be,3667.3,2025-01-11,2025-01-11,petrol,77715.7,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,2ceab683-4c30-4bf0-964b-928c00da8908,4372.16,2025-01-23,2025-01-23,petrol,77010.84,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,290b57a5-0a43-4552-80de-b1a5f5f02a37,6692.45,2025-01-30,2025-01-30,utility,74690.55,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,68e987b0-134e-4966-84f1-92b2fd534d75,7348.11,2025-01-25,2025-01-25,subscription,81383.0,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,1b2d7f03-130f-4328-8178-6952657f0d53,8706.01,2025-02-20,2025-02-20,solar,72676.99,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,774c3800-f336-40eb-9e33-e662f2710c38,2567.36,2025-02-15,2025-02-15,rent,78815.64,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,03c637d1-3c17-4fac-9f1b-c42dcdedfdb1,9198.34,2025-02-01,2025-02-01,rent,72184.66,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,28862e57-d3f1-4129-8582-40a471e3e427,3810.99,2025-02-21,2025-02-21,petrol,77572.01,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,5c50f0a9-4b59-43f4-800b-3b2fd3a5aada,6499.05,2025-02-11,2025-02-10,utility,74883.95,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,11106341-ea02-4f7f-afbb-e6cfe181eade,7621.34,2025-02-06,2025-02-06,rent,81383.0,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,600c01f0-a388-4719-b183-052806775970,4455.37,2025-02-24,2025-02-24,solar,76927.63,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,6d7375c3-38cb-4195-b5a7-e2b2a2607db3,2826.84,2025-02-08,2025-02-08,petrol,78556.16,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,640d127f-4cc8-4a81-a854-20801a72b48e,2173.51,2025-03-15,2025-03-15,utility,79209.49,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,f81ad721-1827-419e-8436-6ceb87447413,682.21,2025-03-25,2025-03-25,petrol,80700.79,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,aa7fd695-8084-4172-9ee9-57acb5250f90,1047.52,2025-03-26,2025-03-26,utility,80335.48,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,9dd17a96-15b4-4647-bfa9-ba509fa6cac5,6404.29,2025-03-02,2025-03-02,solar,81383.0,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,43694111-0b57-46f4-8a17-32175242f304,5910.34,2025-03-11,2025-03-11,subscription,75472.66,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,10f66d5c-2994-4406-a3ff-204465f5ec55,3111.44,2025-03-09,2025-03-09,petrol,78271.56,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,7f6d2dff-e1ed-4d7a-ad31-65bb105c7b5c,2844.66,2025-03-14,2025-03-14,utility,78538.34,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,c7e3cad6-bdc7-46d1-bdb5-e3f5ba779329,8476.46,2025-03-05,2025-03-05,rent,81383.0,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,978f9839-76d3-4c31-be63-afd5efff8035,4515.26,2025-03-21,2025-03-21,utility,76867.74,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,70b516b9-4f66-4c32-8634-5af6694bd521,502.94,2025-03-12,2025-03-12,solar,81383.0,150000
a9d9fd14-c0ed-46fb-bede-2469f82df9bd,9d8de5bc-5bc5-4622-a6a5-259acca0afd0,7859.9,2025-03-17,2025-03-17,subscription,73523.1,150000
